#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Staphylococcus aureus",,"""AR_0716"",""SRS7923733""","PDT000923077.1","aadD1=COMPLETE,blaI=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,gyrA_E88K=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,parC_S80F=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,blaI=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,gyrA_E88K=POINT,murA_E291D=POINT,murA_T396N=POINT,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0715"",""SRS7923732""","PDT000923078.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(C)=COMPLETE,glpT_A100V=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,parC_S80F=POINT,tet(38)=COMPLETE,tet(K)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(C)=COMPLETE,glpT_A100V=POINT,gyrA_S84L=POINT,mecA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,parC_S80F=POINT,tet(38)=COMPLETE,tet(K)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0714"",""SRS7923731""","PDT000923079.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,dfrC=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mepA=COMPLETE,parC_S80F=POINT,rpoB_I527L=POINT,tet(38)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,dfrC=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,parC_S80F=POINT,rpoB_I527L=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0713"",""SRS7923730""","PDT000923080.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,ant(9)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=MISTRANSLATION,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_S80F=POINT,sat4=COMPLETE,tet(38)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,ant(9)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=MISTRANSLATION,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,parC_S80F=POINT,sat4=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0712"",""SRS7923729""","PDT000923081.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,cfr=COMPLETE,erm(A)=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,lsa(B)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_E84K=POINT,str=PARTIAL,tet(38)=COMPLETE,tet(K)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,cfr=COMPLETE,erm(A)=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,lsa(B)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,parC_E84K=POINT,str=PARTIAL,tet(38)=COMPLETE,tet(K)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0711"",""SRS7923728""","PDT000923082.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_E84K=POINT,parC_S80Y=POINT,rpoB_H481Y=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_E84K=POINT,parC_S80Y=POINT,rpoB_H481Y=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0702"",""SRS7923727""","PDT000923083.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,dfrB_F99Y=POINT,fosB=COMPLETE,fusA_L461K=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=MISTRANSLATION,mecR1=COMPLETE,mepA=COMPLETE,murA_G257D=POINT,parC_S80F=POINT,rpoB_A477T=POINT,rpoB_H481N=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(M)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,dfrB_F99Y=POINT,fosB=COMPLETE,fusA_L461K=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=MISTRANSLATION,mecR1=COMPLETE,murA_G257D=POINT,parC_S80F=POINT,rpoB_A477T=POINT,rpoB_H481N=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(M)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0701"",""SRS7923726""","PDT000923084.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,gyrA_G82C=POINT,gyrA_S84A=POINT,mecA=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,parC_S80F=POINT,parE_P585S=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,gyrA_G82C=POINT,gyrA_S84A=POINT,mecA=COMPLETE,mecR1=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,parC_S80F=POINT,parE_P585S=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0569"",""SRS7923855""","PDT000923165.1","blaI=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,glpT_F3I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","blaI=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,glpT_F3I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","amikacin=S,cefoxitin=S,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=I,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,streptomycin=ND,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0562"",""SRS7923874""","PDT000923147.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","amikacin=S,cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=I,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,streptomycin=ND,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0561"",""SRS7923873""","PDT000923148.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mupA=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mupA=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","amikacin=S,cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=NS,doxycycline=I,erythromycin=I,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=R,oxacillin=R,penicillin=R,rifampin=S,streptomycin=ND,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0570"",""SRS7923856""","PDT000923164.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,ant(6)-Ia=MISTRANSLATION,ant(9)-Ia=COMPLETE,ant(9)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,mupA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE,tet(K)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,ant(6)-Ia=MISTRANSLATION,ant(9)-Ia=COMPLETE,ant(9)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,mupA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE,tet(K)=COMPLETE","amikacin=S,cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=I,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=S,mupirocin=R,oxacillin=R,penicillin=R,rifampin=S,streptomycin=ND,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0568"",""SRS7923854""","PDT000923166.1","ant(6)-Ia=MISTRANSLATION,ant(9)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mepA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(K)=COMPLETE,tet(K)=PARTIAL_END_OF_CONTIG","ant(6)-Ia=MISTRANSLATION,ant(9)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,parC_E84G=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(K)=COMPLETE,tet(K)=PARTIAL_END_OF_CONTIG","amikacin=S,cefoxitin=S,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=I,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,streptomycin=ND,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0567"",""SRS7923853""","PDT000923167.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaI=PARTIAL_END_OF_CONTIG,blaPC1=COMPLETE,blaR1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,dfrC=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,mupA=COMPLETE,murA_G257D=POINT,parC_S80F=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(M)=PARTIAL","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaI=PARTIAL_END_OF_CONTIG,blaPC1=COMPLETE,blaR1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,dfrC=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,mupA=COMPLETE,murA_G257D=POINT,parC_S80F=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(M)=PARTIAL","amikacin=S,cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=S,mupirocin=R,oxacillin=R,penicillin=R,rifampin=S,streptomycin=ND,tetracycline=S,trimethoprim-sulfamethoxazole=R,vancomycin=S"
"Staphylococcus aureus",,"""AR_0566"",""SRS7923852""","PDT000923168.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,murA_G257D=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","amikacin=S,cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=S,gentamicin=R,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,streptomycin=ND,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0565"",""SRS7923850""","PDT000923169.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=PARTIAL,ant(9)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,dfrG=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=MISTRANSLATION,mecR1=COMPLETE,mepA=COMPLETE,murA_G257D=POINT,parC_S80F=POINT,parE_D432N=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(K)=COMPLETE,tet(M)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=PARTIAL,ant(9)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,dfrG=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=MISTRANSLATION,mecR1=COMPLETE,murA_G257D=POINT,parC_S80F=POINT,parE_D432N=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(K)=COMPLETE,tet(M)=COMPLETE","amikacin=R,cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,streptomycin=ND,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=S"
"Staphylococcus aureus",,"""AR_0564"",""SRS7923851""","PDT000923170.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,ant(6)-Ia=MISTRANSLATION,ant(9)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,mph(C)=COMPLETE,mprF_L826F=POINT,msr(A)=COMPLETE,mupA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,ant(6)-Ia=MISTRANSLATION,ant(9)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mph(C)=COMPLETE,mprF_L826F=POINT,msr(A)=COMPLETE,mupA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","amikacin=R,cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=NS,doxycycline=S,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=S,mupirocin=R,oxacillin=R,penicillin=R,rifampin=S,streptomycin=ND,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0563"",""SRS7923849""","PDT000923171.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,bleO=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mupA=COMPLETE,murA_G257D=POINT,tet(38)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,bleO=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mupA=COMPLETE,murA_G257D=POINT,tet(38)=COMPLETE","amikacin=S,cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=R,levofloxacin=S,linezolid=S,mupirocin=R,oxacillin=R,penicillin=R,rifampin=S,streptomycin=ND,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"E.coli and Shigella","MEZEC6","""Escherichia coli strain MEZEC6"",""MEZEC6"",""SRS4771972""","PDT000521580.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT","glpT_E448K=POINT,pmrB_Y358N=POINT","amikacin=R,ampicillin-sulbactam=S,azithromycin=R,cefepime=S,cefotaxime=S,ceftazidime=S,ceftriaxone=S,ciprofloxacin=S,colistin=ND,doripenem=R,doxycycline=R,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=R,minocycline=R,polymyxin B=ND,streptomycin=R,tobramycin=R"
"Klebsiella pneumoniae","DMC0799","""1134709401411 Klebsiella pneumoniae DMC0799 DMC0799-PE-IL11-1 Sample"",""DMC0799"",""SRS420057""","PDT000015895.2","ant(2'')-Ia=COMPLETE,ant(3'')=HMM,aphA16=COMPLETE,blaKPC-2=COMPLETE,blaLAP-1=COMPLETE,blaOXA-2=COMPLETE,blaSHV-7=COMPLETE,blaTEM-1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,oqxA11=COMPLETE,oqxB19=COMPLETE,pmrB_R256G=POINT,qnrS1=COMPLETE","ant(2'')-Ia=COMPLETE,ant(3'')=HMM,aphA16=COMPLETE,blaKPC-2=COMPLETE,blaLAP-1=COMPLETE,blaOXA-2=COMPLETE,blaSHV-7=COMPLETE,blaTEM-1=COMPLETE,fosA=COMPLETE,oqxA11=COMPLETE,oqxB19=COMPLETE,pmrB_R256G=POINT,qnrS1=COMPLETE","amikacin=S,aztreonam=R,cefepime=S,cefotaxime=R,ceftazidime=R,ciprofloxacin=S,colistin=S,doripenem=I,doxycycline=S,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=S,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=I,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","UHKPC81","""1134709401483 Klebsiella pneumoniae UHKPC81 UHKPC81-PE-IL29-01 Sample"",""SRS420220"",""UHKPC81""","PDT000016117.2","aac(6')-Ib=COMPLETE,ant(2'')-Ia=COMPLETE,blaKPC-2=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-11=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,catB3=COMPLETE,dfrA19=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83F=POINT,oqxA10=COMPLETE,oqxB=COMPLETE,sul1=COMPLETE","aac(6')-Ib=COMPLETE,ant(2'')-Ia=COMPLETE,blaKPC-2=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-11=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,catB3=COMPLETE,dfrA19=COMPLETE,fosA=COMPLETE,gyrA_S83F=POINT,oqxA10=COMPLETE,oqxB=COMPLETE,sul1=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=R,doripenem=R,doxycycline=I,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=S,meropenem=R,minocycline=I,piperacillin-tazobactam=R,polymyxin B=R,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","UHKPC69","""1134709401479 Klebsiella pneumoniae UHKPC69 UHKPC69-PE-IL7-1 Sample"",""SRS420217"",""UHKPC69""","PDT000015891.2","aac(3)-IVa=COMPLETE,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=PARTIAL_END_OF_CONTIG,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=PARTIAL_END_OF_CONTIG","aac(3)-IVa=COMPLETE,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=PARTIAL_END_OF_CONTIG,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=PARTIAL_END_OF_CONTIG","amikacin=S,aztreonam=R,cefepime=R,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=R,doxycycline=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=R,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
