#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Streptococcus pneumoniae",,"""13"",""2014205022"",""SRS967231""","PDT001029291.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""121"",""2013221993"",""SRS967330""","PDT001029190.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""136"",""2013222836"",""SRS967321""","PDT001029199.1","pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE","pbp2b=COMPLETE,pbp2x=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2013218341"",""74"",""SRS967359""","PDT001029160.1","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=MISTRANSLATION,tet(M)=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,tet(M)=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=R,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""105"",""2014203868"",""SRS967244""","PDT001029277.1","pbp1a=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE","pbp1a=COMPLETE,pbp2x=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""134"",""2014203857"",""SRS967246""","PDT001029275.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Enterobacter hormaechei","MRSN 17626","""MRSN 17626"",""MRSN17626""","PDT000050805.3","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aac(6')-Ib3=COMPLETE,aac(6')-Ib4=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(3')-XV=COMPLETE,arr-3=COMPLETE,blaACT-16=COMPLETE,blaCTX-M-9=COMPLETE,blaOXA-1=COMPLETE,blaSHV-12=COMPLETE,blaVIM-1=COMPLETE,catA1=COMPLETE,catA=HMM,catB2=COMPLETE,catB3=COMPLETE,dfrA16=COMPLETE,fosA=COMPLETE,mcr-9.2=COMPLETE,oqxB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aac(6')-Ib3=COMPLETE,aac(6')-Ib4=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(3')-XV=COMPLETE,arr-3=COMPLETE,blaACT-16=COMPLETE,blaCTX-M-9=COMPLETE,blaOXA-1=COMPLETE,blaSHV-12=COMPLETE,blaVIM-1=COMPLETE,catA1=COMPLETE,catA=HMM,catB2=COMPLETE,catB3=COMPLETE,dfrA16=COMPLETE,fosA=COMPLETE,oqxB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefotaxime=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"E.coli and Shigella","CRE1493","""CRE1493"",""SRS1892027""","PDT000276842.1","aac(3)-IId=COMPLETE,aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA2=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaNDM-5=COMPLETE,blaOXA-1=COMPLETE,blaTEM-1=COMPLETE,ble=COMPLETE,bleO=PARTIAL,catB3=PARTIAL,dfrA12=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,ftsI_N337NYRIN=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mcr-1.1=COMPLETE,mdtM=COMPLETE,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(3)-IId=COMPLETE,aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA2=COMPLETE,aadA5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-5=COMPLETE,blaOXA-1=COMPLETE,blaTEM-1=COMPLETE,ble=COMPLETE,bleO=PARTIAL,catB3=PARTIAL,dfrA12=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,ftsI_N337NYRIN=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mcr-1.1=COMPLETE,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefepime=R,cefotaxime=R,ceftaroline=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,chloramphenicol=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=R,meropenem=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,trimethoprim=R"
"Acinetobacter baumannii","MRSN7168","""MRSN 7168"",""MRSN7168"",""SRS1340567""","PDT000114709.2","aac(3)-Ia=COMPLETE,aacA16=COMPLETE,aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,abaF=COMPLETE,adeC=COMPLETE,amvA=COMPLETE,ant(3'')-IIa=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaADC-30=COMPLETE,blaOXA-66=COMPLETE,blaTEM-1=COMPLETE,gyrA_S81L=POINT,parC_S84L=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE","aac(3)-Ia=COMPLETE,aacA16=COMPLETE,aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,ant(3'')-IIa=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaADC-30=COMPLETE,blaOXA-66=COMPLETE,blaTEM-1=COMPLETE,gyrA_S81L=POINT,parC_S84L=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE","amikacin=R,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefotaxime=R,cefoxitin=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,ciprofloxacin=R,doripenem=S,ertapenem=I,gentamicin=R,imipenem=S,levofloxacin=R,nitrofurantoin=R,tetracycline=R,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Acinetobacter baumannii","MRSN7629","""MRSN 7629"",""MRSN7629"",""MRSN_ISO_7629"",""SRS1279261""","PDT000106897.2","aac(3)-Ia=COMPLETE,aadA1=COMPLETE,abaF=COMPLETE,adeC=COMPLETE,amvA=COMPLETE,ant(3'')-IIa=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaADC-30=COMPLETE,blaOXA-66=COMPLETE,blaTEM-1=COMPLETE,gyrA_S81L=POINT,parC_S84L=POINT,sul1=COMPLETE,tet(B)=COMPLETE","aac(3)-Ia=COMPLETE,aadA1=COMPLETE,ant(3'')-IIa=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaADC-30=COMPLETE,blaOXA-66=COMPLETE,blaTEM-1=COMPLETE,gyrA_S81L=POINT,parC_S84L=POINT,sul1=COMPLETE,tet(B)=COMPLETE","amikacin=S,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefotaxime=R,cefoxitin=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,ciprofloxacin=R,gentamicin=R,imipenem=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Acinetobacter baumannii","MRSN7100","""MRSN 7100"",""MRSN7100"",""SRS1336863""","PDT000113689.2","abaF=COMPLETE,amvA=COMPLETE,ant(2'')-Ia=COMPLETE,ant(3'')-IIa=COMPLETE,blaADC-91=COMPLETE,blaOXA-90=COMPLETE,gyrA_S81L=POINT,parC_S84L=POINT,sul2=COMPLETE","ant(2'')-Ia=COMPLETE,ant(3'')-IIa=COMPLETE,blaADC-91=COMPLETE,blaOXA-90=COMPLETE,gyrA_S81L=POINT,parC_S84L=POINT,sul2=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=S,ampicillin=R,aztreonam=R,cefazolin=R,cefotaxime=R,cefotetan=R,cefoxitin=R,ceftazidime=I,ceftriaxone=R,cefuroxime=R,ciprofloxacin=R,doripenem=S,ertapenem=R,gentamicin=R,imipenem=S,levofloxacin=R,nitrofurantoin=R,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN14213","""MRSN 14213"",""MRSN14213"",""SRS1308341""","PDT000111518.2","aac(3)-IVa=COMPLETE,aac(6')-Ib=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-2=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aac(6')-Ib=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-2=COMPLETE,blaOXA=MISTRANSLATION,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=I,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefotaxime=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"E.coli and Shigella","CRE1540","""CRE1540"",""SRS1892034""","PDT000276841.1","aac(3)-IId=COMPLETE,aac(3)-IVa=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA16=COMPLETE,aadA2=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,arr-3=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,blaNDM-1=COMPLETE,blaTEM-1=COMPLETE,ble=COMPLETE,bleO=COMPLETE,catA1=COMPLETE,catB3=PARTIAL,dfrA12=COMPLETE,dfrA17=COMPLETE,dfrA27=COMPLETE,floR=COMPLETE,fosA3=COMPLETE,ftsI_I336IPYRI=POINT,glpT_E448K=POINT,gyrA_D87Y=POINT,gyrA_S83V=POINT,mcr-1.1=COMPLETE,mdtM=COMPLETE,mph(A)=COMPLETE,parC_S80I=POINT,pmrB_Y358N=POINT,qepA1=COMPLETE,rmtB1=COMPLETE,soxS_A12S=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(3)-IId=COMPLETE,aac(3)-IVa=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA16=COMPLETE,aadA2=COMPLETE,aadA5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,arr-3=COMPLETE,blaCTX-M-55=COMPLETE,blaNDM-1=COMPLETE,blaTEM-1=COMPLETE,ble=COMPLETE,bleO=COMPLETE,catA1=COMPLETE,catB3=PARTIAL,dfrA12=COMPLETE,dfrA17=COMPLETE,dfrA27=COMPLETE,floR=COMPLETE,fosA3=COMPLETE,ftsI_I336IPYRI=POINT,glpT_E448K=POINT,gyrA_D87Y=POINT,gyrA_S83V=POINT,mcr-1.1=COMPLETE,mph(A)=COMPLETE,parC_S80I=POINT,pmrB_Y358N=POINT,qepA1=COMPLETE,rmtB1=COMPLETE,soxS_A12S=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=R,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefepime=R,cefotaxime=R,ceftaroline=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,chloramphenicol=R,ciprofloxacin=R,ertapenem=R,fosfomycin=R,gentamicin=R,imipenem=R,meropenem=R,netilmicin=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,trimethoprim=R"
"Klebsiella pneumoniae","MRSN19181","""MRSN 19181"",""MRSN19181"",""SRS1308340""","PDT000111519.2","aac(6')-Ib-cr5=COMPLETE,aadA16=COMPLETE,aadA2=COMPLETE,aph(3'')-Ib=COMPLETE,arr-3=COMPLETE,blaCTX-M-15=COMPLETE,blaKPC-2=COMPLETE,blaOXA-1=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,blaTEM=PARTIAL,blaTEM=PARTIAL_END_OF_CONTIG,catB3=PARTIAL_END_OF_CONTIG,dfrA12=COMPLETE,dfrA27=COMPLETE,emrD=COMPLETE,floR2=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83F=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB32=COMPLETE,parC_E84K=POINT,rmtB1=COMPLETE,sul1=COMPLETE,sul1=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE,tet(G)=COMPLETE","aac(6')-Ib-cr5=COMPLETE,aadA16=COMPLETE,aadA2=COMPLETE,aph(3'')-Ib=COMPLETE,arr-3=COMPLETE,blaCTX-M-15=COMPLETE,blaKPC-2=COMPLETE,blaOXA-1=COMPLETE,blaSHV-1=COMPLETE,blaTEM-1=COMPLETE,blaTEM=PARTIAL,blaTEM=PARTIAL_END_OF_CONTIG,catB3=PARTIAL_END_OF_CONTIG,dfrA12=COMPLETE,dfrA27=COMPLETE,floR2=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83F=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB32=COMPLETE,parC_E84K=POINT,rmtB1=COMPLETE,sul1=COMPLETE,sul1=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE,tet(G)=COMPLETE","amikacin=R,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefotaxime=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=I,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN20094","""MRSN 20094"",""MRSN20094"",""SRS1308339""","PDT000111520.2","aac(6')-Ib-cr5=COMPLETE,aac(6')-Ib=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-1=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,ble=COMPLETE,catA2=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87A=POINT,gyrA_S83F=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,qnrB9=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(6')-Ib-cr5=COMPLETE,aac(6')-Ib=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-1=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,ble=COMPLETE,catA2=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,fosA=COMPLETE,gyrA_D87A=POINT,gyrA_S83F=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,qnrB9=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefotaxime=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,ciprofloxacin=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=I,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN20097","""MRSN 20097"",""MRSN20097"",""SRS1308371""","PDT000111521.2","aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=PARTIAL_END_OF_CONTIG,blaCTX-M-15=COMPLETE,blaNDM-1=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,ble=COMPLETE,catA2=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87A=POINT,gyrA_S83F=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,qnrB9=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=PARTIAL_END_OF_CONTIG,blaCTX-M-15=COMPLETE,blaNDM-1=COMPLETE,blaOXA-1=COMPLETE,blaSHV-11=COMPLETE,ble=COMPLETE,catA2=COMPLETE,catB3=PARTIAL_END_OF_CONTIG,dfrA14=COMPLETE,fosA=COMPLETE,gyrA_D87A=POINT,gyrA_S83F=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,qnrB9=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefotaxime=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,ciprofloxacin=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=I,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","MRSN14170","""MRSN 14170"",""MRSN14170"",""SRS1308342""","PDT000111517.2","aac(6')-Ib=COMPLETE,aadA2=COMPLETE,arr-2=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-1=COMPLETE,blaSHV-1=COMPLETE,ble=COMPLETE,catB=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,erm(B)=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=PARTIAL_END_OF_CONTIG,parC_S80I=POINT,qnrB1=COMPLETE,rmtF1=COMPLETE,sul1=COMPLETE","aac(6')-Ib=COMPLETE,aadA2=COMPLETE,arr-2=COMPLETE,blaCTX-M-15=COMPLETE,blaNDM-1=COMPLETE,blaSHV-1=COMPLETE,ble=COMPLETE,catB=COMPLETE,dfrA12=COMPLETE,erm(B)=COMPLETE,fosA=COMPLETE,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=PARTIAL_END_OF_CONTIG,parC_S80I=POINT,qnrB1=COMPLETE,rmtF1=COMPLETE,sul1=COMPLETE","amikacin=R,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefotaxime=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=I,tigecycline=R,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Morganella morganii","MRSN22709","""MRSN22709""","PDT000041779.1","blaDHA=COMPLETE,blaOXA-181=COMPLETE,dfrA14=COMPLETE,qnrS1=COMPLETE","blaDHA=COMPLETE,blaOXA-181=COMPLETE,dfrA14=COMPLETE,qnrS1=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=S,cefazolin=R,cefotaxime=S,ceftazidime=S,ceftriaxone=S,cefuroxime=R,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=R,levofloxacin=S,meropenem=S,moxifloxacin=S,nitrofurantoin=R,piperacillin-tazobactam=R,piperacillin-tazobactam=S,tetracycline=R,tigecycline=R,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Enterobacter cloacae",,"""MBRL1077"",""SRS1270036""","PDT000107972.1","blaACT=COMPLETE,blaIMI-1=COMPLETE,catA=HMM,fosA7=PARTIAL,fosA=COMPLETE,oqxB=COMPLETE,qnrE=COMPLETE","blaACT=COMPLETE,blaIMI-1=COMPLETE,catA=HMM,fosA7=PARTIAL,fosA=COMPLETE,oqxB=COMPLETE,qnrE=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime=R,cefotetan=R,cefoxitin=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,ciprofloxacin=S,colistin=R,ertapenem=R,fosfomycin=R,gentamicin=S,imipenem=R,levofloxacin=S,meropenem=R,piperacillin-tazobactam=R,tetracycline=S,ticarcillin-clavulanic acid=R,tobramycin=S,trimethoprim-sulfamethoxazole=S"
"Acinetobacter baumannii","MRSN7557","""MRSN 7557"",""MRSN7557"",""SRS1296951""","PDT000107143.2","abaF=COMPLETE,adeS_H189Y=POINT,amvA=COMPLETE,ant(2'')-Ia=COMPLETE,ant(3'')-IIa=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(3')-VIa=COMPLETE,aph(6)-Id=COMPLETE,blaADC-26=COMPLETE,blaOXA-23=COMPLETE,blaOXA-64=COMPLETE,gyrA_S81L=POINT,parC_S84L=POINT,sul2=COMPLETE,tet(39)=COMPLETE","adeS_H189Y=POINT,ant(2'')-Ia=COMPLETE,ant(3'')-IIa=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(3')-VIa=COMPLETE,aph(6)-Id=COMPLETE,blaADC-26=COMPLETE,blaOXA-23=COMPLETE,blaOXA-64=COMPLETE,gyrA_S81L=POINT,parC_S84L=POINT,sul2=COMPLETE,tet(39)=COMPLETE","amikacin=R,ampicillin-sulbactam=S,ampicillin=R,aztreonam=R,aztreonam=S,cefazolin=R,cefotaxime=R,cefoxitin=R,ceftazidime=I,ceftazidime=S,ceftriaxone=I,ceftriaxone=R,cefuroxime=R,ciprofloxacin=R,gentamicin=R,imipenem=I,imipenem=R,levofloxacin=I,meropenem=R,moxifloxacin=I,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tobramycin=R,tobramycin=S,trimethoprim-sulfamethoxazole=R"
"Enterobacter asburiae","R_A5.MM","""R_A5.MM"",""SRS15640391""","PDT001382816.2","blaACT=COMPLETE,catA=HMM,fosA=COMPLETE,oqxB=COMPLETE","blaACT=COMPLETE,catA=HMM,fosA=COMPLETE,oqxB=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,cefuroxime=R,cephalothin=ND,ciprofloxacin=R,colistin=R,ertapenem=R,fosfomycin=R,gentamicin=S,imipenem=I,levofloxacin=R,meropenem=R,nitrofurantoin=ND,norfloxacin=ND,piperacillin-tazobactam=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Enterobacter cloacae","R_G5","""R_G5"",""R_G5.MM"",""SRS15640394""","PDT001395057.2","blaCMH=COMPLETE,fosA=COMPLETE,oqxB=COMPLETE","blaCMH=COMPLETE,fosA=COMPLETE,oqxB=COMPLETE","amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,cefuroxime=R,cephalothin=ND,ciprofloxacin=R,colistin=R,ertapenem=R,fosfomycin=R,gentamicin=S,imipenem=S,levofloxacin=R,meropenem=R,nitrofurantoin=ND,norfloxacin=ND,piperacillin-tazobactam=R,tigecycline=R,tobramycin=R,trimethoprim-sulfamethoxazole=R"
