#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Staphylococcus aureus",,"""BWH_444_S_aur"",""SRS14603978""","PDT001383525.1","abc-f=HMM,fosB=COMPLETE,mepA=COMPLETE,murA_G257D=POINT,tet(38)=COMPLETE","abc-f=HMM,fosB=COMPLETE,murA_G257D=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_423_S_aur"",""SRS14603962""","PDT001383541.1","abc-f=HMM,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_414_S_aur"",""SRS14603961""","PDT001383542.1","abc-f=HMM,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,murA_G257D=POINT,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,murA_G257D=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_202_S_aur"",""SRS15307176""","PDT001440587.1","abc-f=HMM,ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecA=MISTRANSLATION,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80F=POINT,sat4=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecA=MISTRANSLATION,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80F=POINT,sat4=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_466_S_aur"",""SRS15307167""","PDT001440595.1","abc-f=HMM,ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,dfrS1=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,sat4=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,dfrS1=COMPLETE,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,sat4=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_489_S_aur"",""SRS15307165""","PDT001440598.1","abc-f=HMM,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,dfrB_F99Y=POINT,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,murA_G257D=POINT,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,dfrB_F99Y=POINT,fosB=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,murA_G257D=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=R,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_487_S_aur"",""SRS15307161""","PDT001440601.1","abc-f=HMM,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_546_S_aur"",""SRS15307131""","PDT001440629.1","abc-f=HMM,ant(9)-Ia=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,ant(9)-Ia=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"E.coli and Shigella","URMC_58","""URMC_58"",""URMC_58_E_Col""","PDT000543128.1","aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-27=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","aadA5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-27=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=S"
"E.coli and Shigella","URMC_69","""URMC_69"",""URMC_69_E_Col""","PDT000543138.1","acrF=COMPLETE,blaCTX-M-27=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,uhpT_E350Q=POINT","blaCTX-M-27=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,uhpT_E350Q=POINT","amikacin=S,ampicillin=R,aztreonam=S,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=S"
"E.coli and Shigella","URMC_87","""URMC_87"",""URMC_87_E_Col""","PDT000543142.1","aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-27=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","aadA5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-27=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","amikacin=S,ampicillin=R,aztreonam=S,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=S"
"E.coli and Shigella","URMC_67","""URMC_67"",""URMC_67_E_Col""","PDT000543146.1","acrF=COMPLETE,blaCTX-M-27=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,uhpT_E350Q=POINT","blaCTX-M-27=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,uhpT_E350Q=POINT","amikacin=S,ampicillin=R,aztreonam=S,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=S"
"E.coli and Shigella","URMC_63","""URMC_63"",""URMC_63_E_Col""","PDT000543119.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA5=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=R"
"E.coli and Shigella","URMC_83","""URMC_83"",""URMC_83_E_Col""","PDT000543145.1","acrF=COMPLETE,blaCTX-M-27=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,glpT_E448K=POINT,mdtM=COMPLETE,sul2=COMPLETE","blaCTX-M-27=COMPLETE,cyaA_S352T=POINT,glpT_E448K=POINT,sul2=COMPLETE","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nitrofurantoin=I,tigecycline=S,tobramycin=S"
"E.coli and Shigella","URMC_85","""URMC_85"",""URMC_85_E_Col""","PDT000543150.1","acrF=COMPLETE,blaCTX-M-27=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,glpT_E448K=POINT,mdtM=COMPLETE,sul2=COMPLETE","blaCTX-M-27=COMPLETE,cyaA_S352T=POINT,glpT_E448K=POINT,sul2=COMPLETE","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nitrofurantoin=I,tigecycline=S,tobramycin=S"
"E.coli and Shigella","URMC_94","""URMC_94"",""URMC_94_E_Col""","PDT000543153.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-27=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,cyaA_S352T=POINT,dfrA17=COMPLETE,dfrA8=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,mdtM=COMPLETE,sul2=COMPLETE","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-27=COMPLETE,blaTEM-1=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,cyaA_S352T=POINT,dfrA17=COMPLETE,dfrA8=COMPLETE,glpT_E448K=POINT,gyrA_D87G=POINT,sul2=COMPLETE","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,ceftriaxone=R,ciprofloxacin=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,moxifloxacin=S,nitrofurantoin=R,tigecycline=S,tobramycin=S"
"E.coli and Shigella","URMC_111","""URMC_111"",""URMC_111_E_Col""","PDT000543100.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,tet(A)=COMPLETE,uhpT_E350Q=POINT","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,tet(A)=COMPLETE,uhpT_E350Q=POINT","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=R"
"E.coli and Shigella","URMC_86","""URMC_86"",""URMC_86_E_Col""","PDT000543131.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,tet(A)=COMPLETE,uhpT_E350Q=POINT","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,tet(A)=COMPLETE,uhpT_E350Q=POINT","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=R"
"E.coli and Shigella","URMC_90","""URMC_90"",""URMC_90_E_Col""","PDT000543211.1","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,tet(A)=COMPLETE,uhpT_E350Q=POINT","aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,catB3=PARTIAL,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,tet(A)=COMPLETE,uhpT_E350Q=POINT","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=I"
"E.coli and Shigella","URMC_65","""URMC_65"",""URMC_65_E_Col""","PDT000543141.1","aac(3)-IId=COMPLETE,aadA22=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-1=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,lnu(F)=COMPLETE,mdtM=COMPLETE,mph(A)=COMPLETE,parC_A56T=POINT,parC_S80I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE","aac(3)-IId=COMPLETE,aadA22=COMPLETE,aadA5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-1=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,lnu(F)=COMPLETE,mph(A)=COMPLETE,parC_A56T=POINT,parC_S80I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=I"
"E.coli and Shigella","URMC_66","""URMC_66"",""URMC_66_E_Col""","PDT000543094.1","aac(3)-IIe=COMPLETE,aadA1=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA=COMPLETE,catA1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_S80I=POINT,parE_S458T=POINT,sul1=COMPLETE,tet(B)=COMPLETE","aac(3)-IIe=COMPLETE,aadA1=COMPLETE,aadA5=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA=COMPLETE,catA1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_S80I=POINT,parE_S458T=POINT,sul1=COMPLETE,tet(B)=COMPLETE","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=R"
"E.coli and Shigella","URMC_80","""URMC_80"",""URMC_80_E_Col""","PDT000543103.1","aac(3)-IId=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","aac(3)-IId=COMPLETE,aadA5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaTEM-1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=I"
"E.coli and Shigella","URMC_82","""URMC_82"",""URMC_82_E_Col""","PDT000543124.1","aac(3)-IId=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","aac(3)-IId=COMPLETE,aadA5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaTEM-1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=I"
"E.coli and Shigella","URMC_77","""URMC_77"",""URMC_77_E_Col""","PDT000543134.1","aac(3)-IId=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","aac(3)-IId=COMPLETE,aadA5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaTEM-1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=I"
"E.coli and Shigella","URMC_78","""URMC_78"",""URMC_78_E_Col""","PDT000543236.1","aac(3)-IId=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","aac(3)-IId=COMPLETE,aadA5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaTEM-1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","amikacin=S,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,ceftriaxone=R,ciprofloxacin=R,ertapenem=S,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=S,moxifloxacin=R,nitrofurantoin=S,tigecycline=S,tobramycin=I"
